4	YLL046C	1	-0.2990	-0.3969	-0.4938	-0.5375	-0.4512	-0.3793	-0.4907	-0.5820	-0.7135	-0.7886	-1.0362	-0.8210	-0.6187	-0.5375	-0.5629	-0.5899	-0.6635
2	YPL267W	1	-0.5068	0.1391	0.4748	0.1559	-0.3509	-0.1992	-0.3944	-0.6405	-0.4690	0.0977	0.3036	0.1651	-0.0103	-0.1263	-0.2929	-0.5134	-0.2563
2	YKL045W	1	-0.1605	0.0494	0.4097	0.2378	-0.0475	0.0484	-0.0396	-0.1487	-0.0747	-0.0210	0.0429	0.1508	0.0895	0.1472	-0.0615	-0.0591	-0.0722
2	YNL173C	1	-0.2990	-0.6405	-1.2472	-1.0146	-0.7582	-0.8077	-0.8948	-0.9940	-0.6362	-0.4571	-0.3285	-0.3649	-0.5409	-0.6273	-0.6684	-0.5820	-0.4751
5	YLR190W	1	-0.1236	-0.2732	-0.0735	-0.1590	0.0853	0.1822	0.4547	0.4775	0.3388	0.1657	0.0699	-0.0533	0.0171	0.0802	0.2425	0.3092	0.3379
1	YBR157C	1	-0.3868	-0.4020	-0.6405	-0.6187	-0.6684	-0.6405	-0.8716	-0.4970	-0.2346	-0.1802	-0.2346	-0.4098	-0.4370	-0.8210	-0.6684	-0.5339	-0.3220
1	YBR083W	1	-0.2949	-0.2969	-0.1960	-0.2041	-0.1374	-0.1128	-0.2057	-0.2123	0.0051	0.4405	0.3061	0.0961	0.0041	0.0363	0.0383	0.2013	0.3102
2	YGR152C	1	-0.4125	-0.1849	0.0620	-0.0430	-0.3220	-0.3793	-0.3969	-0.5167	-0.3944	-0.1755	-0.0627	-0.0533	-0.2545	-0.2849	-0.3555	-0.4342	-0.4938
4	YDL198C	1	-0.0510	-0.0510	-0.0521	0.1035	0.1862	0.1981	0.1849	0.1255	0.1138	0.1185	0.1761	0.2178	0.2686	0.3567	0.3884	0.4622	0.3757
1	YOR264W	1	-0.6684	-0.7823	-1.0477	-0.8351	-0.6061	-0.4720	-0.7135	-0.7948	-0.3463	0.1741	-0.0010	-0.2157	-0.3625	-0.4260	-0.5591	-0.5667	-0.2140
1	YMR031C	1	-0.5236	-0.4286	-0.8639	-1.0146	-0.6103	-0.5979	-0.3051	-0.2990	0.0092	-0.0627	-0.3440	-0.3649	-0.4098	-0.5339	-0.4020	-0.0297	0.0288
2	YDR493W	1	0.2801	0.1902	-0.0627	-0.1318	-0.0556	0.0081	-0.0275	0.0566	0.0903	0.1323	0.2483	0.1699	0.0061	0.1761	0.0828	0.1537	0.3476
2	YPR120C	1	0.1224	0.2675	0.6172	0.3499	0.1916	0.1594	0.0420	0.1232	0.0307	0.4544	0.4949	0.1809	0.1836	0.1902	0.0794	0.0392	0.0785
3	YBR184W	1	-0.5134	-0.7082	-1.0039	-0.6878	-0.6273	-0.7823	-0.8871	-0.8564	-0.9838	-1.3487	-1.2125	-0.8871	-0.7823	-1.1805	-1.0255	-1.0362	-1.2125
2	YLR212C	1	-0.8492	-0.4874	-0.2346	-0.3720	-0.5270	-0.5409	-0.5979	-0.4938	-0.4046	-0.3220	-0.1679	-0.2400	-0.3555	-0.5270	-0.4720	-0.6231	-0.5667
3	YPL016W	1	-0.8791	-0.7948	-0.4286	-0.3328	-0.2259	-0.2435	-0.3418	-0.3555	-0.4260	-0.6684	-0.5100	-0.6362	-0.3843	-0.4232	-0.4843	-0.6588	-0.5002
3	YFR037C	1	-0.1318	-0.0242	0.0870	0.1146	0.0161	-0.0103	0.0152	-0.0103	-0.0408	-0.1318	-0.0883	0.0021	0.0937	-0.0124	-0.0946	0.0081	-0.0579
4	YLL047W	1	-0.2364	-0.2225	-0.4286	-0.4970	-0.4812	-0.3093	-0.3555	-0.5743	-0.6146	-0.6878	-0.7298	-0.7823	-0.6362	-0.5134	-0.4542	-0.5339	-0.6103
2	YNL225C	1	-0.7242	-0.3918	-0.2713	-0.3463	-0.3918	-0.4512	-0.4098	-0.4874	-0.4020	-0.3418	-0.2242	-0.1290	-0.2771	-0.2277	-0.2949	-0.3532	-0.3720
1	YDR511W	1	0.1216	-0.1062	-0.2929	-0.2849	-0.3720	-0.2329	-0.5068	-0.3868	-0.2025	0.0438	-0.0396	-0.1049	-0.2417	-0.1360	-0.1546	-0.0933	-0.0545
5	YMR032W	1	-0.9743	-0.8948	-0.7135	-0.7298	-0.6828	-0.2545	0.0345	0.2202	-0.0297	-0.1849	-0.3578	-0.5667	-0.6103	-0.3072	-0.0674	-0.1115	-0.1430
1	YLR273C	1	-0.4232	-0.5201	-0.5781	-0.7242	-0.7701	-0.7523	-0.8210	-0.7298	-0.4660	-0.3198	-0.3868	-0.6588	-0.7298	-1.1090	-0.7760	-0.8145	-0.5859
4	YIL131C	1	-0.9112	-0.8210	-0.8013	-0.4046	-0.1088	-0.0858	-0.2713	-0.3793	-0.4046	-0.6684	-0.7582	-0.5555	-0.3918	-0.3395	-0.4151	-0.4690	-0.6021
2	YHR154W	1	-0.7082	-0.5002	-0.0591	-0.3135	-0.4874	-0.4370	-0.6021	-0.7886	-0.6451	-0.4938	-0.2057	-0.1575	-0.2849	-0.4125	-0.5002	-0.7135	-0.6731
2	YKL101W	1	-0.3156	-0.1249	0.3787	0.3360	0.2897	0.1472	0.1002	-0.1182	-0.0796	0.2227	0.4061	0.4643	0.3735	0.2013	0.1699	0.0363	0.0742
4	YDR325W	1	-0.2381	-0.0220	-0.1168	-0.0662	-0.0093	0.1075	0.0307	-0.1101	-0.0933	-0.2507	-0.2471	-0.1695	-0.0556	0.1075	-0.0041	0.0986	-0.0820
2	YPL153C	1	-0.7701	-0.4600	-0.0441	-0.3486	-0.6146	-0.6878	-1.0590	-1.0711	-0.9370	-0.5339	-0.3351	-0.3373	-0.5167	-0.6451	-0.7523	-1.3054	-0.9197
4	YDR464W	1	-0.0808	0.0861	-0.1710	-0.0307	0.1010	0.1162	-0.0591	-0.0340	-0.1010	-0.2259	-0.2074	-0.1346	-0.0984	0.0785	-0.0487	-0.0441	-0.1976
2	YOL007C	1	-0.1374	0.2648	0.5319	0.4368	0.1301	-0.0103	-0.1634	-0.3463	-0.3793	0.0061	0.3264	0.3097	0.1816	0.0161	-0.2008	-0.2507	-0.2869
4	YMR003W	1	0.0602	0.0240	0.1354	0.5185	0.6174	0.6219	0.4873	0.2959	0.1263	-0.0603	0.0777	0.2614	0.3727	0.5875	0.4734	0.3255	0.1955
1	YNL046W	1	0.0539	-0.0946	-0.0984	0.0000	-0.0041	0.0725	-0.0275	-0.0858	0.1185	0.5710	0.4626	0.3679	0.1727	0.1361	0.0646	0.1741	0.2870
3	YLL062C	1	-0.5445	-0.4600	-0.5002	-0.0533	0.0903	-0.0103	-0.3241	-0.5134	-0.4600	-0.3263	-0.3601	-0.2208	-0.2453	-0.3818	-0.3944	-0.2969	-0.1388
2	YOL017W	1	-0.7948	-0.9031	-0.3893	-0.6731	-0.8564	-0.8013	-0.9197	-1.0146	-0.9551	-0.5979	-0.4178	-0.5445	-0.6273	-0.7886	-0.8948	-1.0146	-0.8564
5	YAL040C	1	0.4081	0.3783	0.2489	0.2477	0.4778	0.2221	0.5113	0.4846	0.4296	0.8198	0.5036	0.4152	0.2990	0.4089	0.4734	0.4661	0.3901
3	YNL304W	1	-0.6780	-0.4286	-0.2329	-0.3720	-0.3351	-0.4874	-0.3373	-0.3770	-0.5134	-0.3843	-0.2732	-0.1817	-0.3843	-0.3944	-0.4874	-0.3893	-0.5375
3	YFR038W	1	-1.0362	-0.8145	-0.6828	-0.7298	-0.8077	-0.9197	-0.8280	-0.8716	-0.8716	-1.1649	-0.8013	-0.7760	-0.8871	-0.9838	-0.9285	-1.0362	-1.0590
5	YGR279C	1	-0.2329	-0.0820	-0.0568	-0.1944	-0.1546	-0.0093	0.0986	0.1594	0.1929	0.2659	-0.0177	-0.0167	0.0220	-0.0062	0.1154	0.1842	0.1308
2	YDL124W	1	0.3830	0.2523	-0.0441	-0.0997	0.0307	-0.0686	-0.1430	-0.0396	-0.0264	0.1059	0.1170	0.0794	0.0297	-0.0710	-0.0895	0.0655	0.1316
3	YKR001C	1	-0.2259	-0.1849	-0.0833	0.0131	0.0230	-0.0020	-0.0374	-0.1634	-0.0759	-0.1634	0.0072	0.0081	0.0475	-0.0124	-0.0396	-0.0498	-0.0242
2	YLR121C	1	-0.1664	-0.1249	0.1630	0.0269	-0.1430	-0.1141	-0.1695	-0.3770	-0.5591	-0.2008	0.0681	-0.0051	-0.2909	-0.2490	-0.2471	-0.3649	-0.4073
3	YLR126C	1	-0.1236	-0.1896	0.0845	-0.0453	-0.1725	-0.4151	-0.3220	-0.5445	-0.3198	-0.3051	-0.3418	-0.1088	-0.0959	-0.1880	-0.2400	-0.2107	-0.1864
3	YER001W	1	-0.1976	0.1822	0.3648	0.3269	0.3467	0.1651	0.0969	-0.0307	-0.1849	-0.1360	0.1686	0.2681	0.2790	0.2625	0.1301	0.0977	-0.0020
2	YDR309C	1	-0.0883	0.4265	0.1842	0.0777	0.0429	0.1247	0.0111	-0.0210	0.0794	0.3087	0.5154	0.3683	0.1391	0.2828	0.1270	0.1530	0.1856
4	YKL048C	1	-0.6187	-0.7582	-0.6929	-0.4812	-0.4073	-0.3578	-0.4098	-0.5591	-0.5270	-0.7409	-0.6496	-0.5167	-0.3601	-0.3578	-0.3578	-0.4370	-0.4455
2	YJR148W	1	0.3504	0.3331	0.4394	0.2636	0.1331	-0.0062	0.0307	0.1622	0.3567	0.5870	0.4261	0.4792	0.4081	0.3576	0.3581	0.3988	0.5017
5	YCR042C	1	-0.2581	-0.2123	-0.4874	-0.5940	-0.5820	-0.4660	-0.2929	-0.0510	-0.0710	-0.0710	-0.1755	-0.3373	-0.4660	-0.4125	-0.2123	-0.2949	-0.1430
2	YDL101C	1	-0.2294	-0.0908	0.1651	0.0887	-0.0082	-0.0072	-0.0114	-0.0441	-0.0959	-0.0533	0.1544	0.0637	0.0420	0.0345	-0.0135	0.0122	-0.1605
1	YKL163W	1	0.4041	0.1622	-0.0430	0.0438	-0.2107	-0.1430	-0.0722	-0.0603	0.0307	0.3360	0.3453	0.2221	0.2306	0.2140	0.1889	0.1720	0.2838
1	YOR273C	1	-0.1115	-0.4483	-0.5704	-0.5859	-0.3893	-0.3198	-0.2157	0.0111	0.1457	0.1902	-0.0933	-0.1101	-0.2225	-0.1402	0.0010	0.1896	0.1010
2	YDL103C	1	-0.2435	-0.0242	0.1420	-0.0231	-0.1128	-0.1208	-0.1786	-0.1944	-0.1960	-0.0430	0.0152	-0.0010	-0.1222	-0.1605	-0.2157	-0.0921	-0.1101
3	YDR488C	1	-0.8791	-0.6588	-0.4970	-0.4125	-0.6780	-0.5629	-0.7135	-0.9285	-0.6828	-0.6405	-0.5167	-0.4260	-0.4370	-0.4874	-0.7464	-0.8351	-0.6878
3	YOR026W	1	-0.4314	-0.0374	0.2552	0.0566	0.0181	-0.0591	-0.0533	-0.0419	-0.1049	-0.0487	0.0457	0.1247	-0.0833	-0.0971	-0.1115	-0.1222	-0.2025
2	YML021C	1	-0.3578	-0.2041	-0.0231	-0.0177	-0.2435	-0.2990	-0.3509	-0.3241	-0.4232	-0.1880	-0.0167	-0.0686	-0.1740	-0.1927	-0.2656	-0.3918	-0.4232
3	YBR007C	1	-0.4151	-0.3440	-0.1088	-0.1849	-0.0933	-0.1388	-0.2329	-0.2790	-0.3672	-0.4314	-0.2969	-0.2329	-0.2140	-0.3818	-0.3307	-0.3578	-0.4512
2	YBR071W	1	0.1686	0.4303	0.5798	0.1836	0.2282	0.1472	0.0230	-0.1531	0.0557	0.6011	0.5806	0.4045	0.2140	0.1994	0.1193	0.1216	0.2752
4	YJR076C	1	0.1909	0.1338	0.2653	0.3508	0.4168	0.4529	0.3863	0.4172	0.2506	0.1308	0.2703	0.2209	0.2891	0.4551	0.4207	0.2736	0.2084
2	YNL272C	1	-0.3720	-0.4020	-0.0997	-0.1473	-0.2694	-0.2969	-0.2600	-0.3770	-0.2191	-0.2123	-0.0533	-0.1277	-0.0997	-0.1360	-0.2107	-0.2990	-0.2638
2	YOR144C	1	-0.5629	-0.3177	-0.2008	-0.3818	-0.4370	-0.4907	-0.5518	-0.5591	-0.5339	-0.3601	-0.2990	-0.2889	-0.4629	-0.5629	-0.5979	-0.4874	-0.6103
1	YBR054W	1	0.2523	0.1002	-0.1088	-0.4751	-0.6542	-0.8564	-0.3893	0.1216	0.2227	0.4303	0.2506	0.0448	-0.1154	-0.3672	-0.2025	-0.0231	0.1856
2	YKL108W	1	-0.4512	-0.2329	0.0811	-0.2025	-0.7031	-0.5236	-0.6542	-0.7701	-0.5704	-0.8351	-0.4483	-0.2074	-0.3198	-0.4938	-0.7886	-0.7948	-0.7135
1	YLR258W	1	-0.0010	-0.3893	-0.5167	-0.4098	-0.3601	-0.2507	-0.2435	-0.2545	-0.3818	-0.1023	0.0870	-0.0374	-0.1290	-0.0845	-0.1634	-0.2346	-0.2277
4	YJL099W	1	-0.4399	-0.8210	-0.6828	-0.5100	-0.5305	-0.2507	-0.2656	-0.4812	-0.4600	-0.5270	-0.7523	-0.5899	-0.5134	-0.3373	-0.4151	-0.4690	-0.5445
3	YIR017C	1	-0.9646	-1.1649	-0.7948	-0.3995	-0.2675	-0.3532	-0.8013	-0.9743	-0.9370	-0.9646	-0.7409	-0.6231	-0.6731	-0.7031	-0.7082	-0.7352	-0.7031
5	YGR230W	1	-0.3263	-0.3509	-0.4314	-0.4938	-0.4720	-0.3720	-0.1679	-0.0072	-0.0124	-0.2174	-0.4542	-0.5409	-0.6780	-0.4781	-0.3843	-0.1634	-0.1664
4	YBL097W	1	-1.1959	-1.0362	-1.0146	-1.0255	-0.7031	-0.7298	-0.7242	-0.7948	-0.8948	-0.9197	-0.9551	-0.8948	-0.8419	-0.7701	-0.8210	-0.9940	-0.8492
4	YCL062W	1	-0.2242	-0.1740	-0.3198	0.0220	0.1494	0.1051	0.1472	0.1601	0.1051	-0.1502	-0.2140	-0.1332	0.0448	0.0061	0.0259	0.0249	-0.0698
2	YNL312W	1	0.1239	0.2431	0.5663	0.4597	0.3057	0.1494	0.0010	-0.0908	0.0131	0.3288	0.4486	0.4822	0.2959	0.2215	0.1193	0.0811	0.0373
2	YKL165C	1	-0.0464	-0.0072	0.0785	0.0345	-0.1277	-0.2563	-0.2849	-0.4314	-0.2869	-0.1277	0.0152	0.0249	-0.0264	-0.1062	-0.1710	-0.1786	-0.1620
2	YLL022C	1	-0.1277	-0.1010	0.3051	0.2058	0.0448	-0.1771	-0.1290	-0.1402	-0.2381	0.0903	0.1316	0.0759	0.0200	-0.0188	-0.1023	-0.1755	-0.1912
4	YDR389W	1	-0.3532	-0.2453	-0.4151	-0.5629	-0.2191	-0.0533	-0.1088	-0.2732	-0.2969	-0.3745	-0.2619	-0.3770	-0.4286	-0.1010	-0.1786	-0.0858	-0.2311
3	YDL096C	1	-0.9031	-1.1090	-0.8639	-0.8077	-1.0711	-1.0590	-1.3054	-1.0255	-1.0039	-1.6737	-0.8013	-0.6929	-0.6684	-1.1090	-1.5129	-1.2472	-1.1959
2	YDR097C	1	-0.5002	-0.4426	0.1026	-0.0759	-0.2563	-0.3995	-0.5002	-0.5940	-0.5629	-0.1620	0.0230	0.0152	-0.2174	-0.3030	-0.4571	-0.6635	-0.4843
3	YHR172W	1	-0.8716	-0.7082	-0.5035	-0.4970	-0.6021	-0.5445	-0.6979	-0.9112	-0.9285	-0.9031	-0.7948	-0.7640	-0.6231	-0.6780	-0.8791	-0.9370	-1.1090
2	YDL164C	1	-0.2929	-0.0759	0.2849	0.0716	-0.2008	-0.2435	-0.2929	-0.3918	-0.2829	0.1699	0.2419	0.1010	-0.0285	-0.0062	-0.1960	-0.2490	-0.1976
4	YPL116W	1	-0.1725	-0.2656	-0.1128	0.0021	0.1107	0.1278	-0.0318	-0.0870	-0.1695	-0.0638	-0.2191	-0.1740	-0.1249	-0.0031	-0.0430	0.0637	-0.2277
5	YGL116W	1	-1.0590	-1.0477	-0.9838	-0.9940	-0.9370	-0.7352	-0.4125	-0.2752	-0.3649	-0.6828	-0.7582	-0.9112	-0.8716	-0.8492	-0.6021	-0.5518	-0.4629
2	YLR183C	1	-0.8077	-0.3918	0.2134	0.0725	-0.2008	-0.3793	-0.4690	-0.7823	-0.6929	-0.2490	0.1368	0.0021	-0.0883	-0.2311	-0.4232	-0.5482	-0.5667
3	YER118C	1	-0.5940	-0.3697	-0.1649	-0.1445	-0.2174	-0.2790	-0.3969	-0.3418	-0.4125	-0.4314	-0.2563	-0.1168	-0.0510	-0.1249	-0.3263	-0.2732	-0.3351
2	YAR003W	1	-0.4542	-0.3486	-0.1590	-0.3555	-0.4907	-0.4426	-0.4206	-0.4399	-0.4125	-0.5555	-0.3373	-0.3241	-0.2471	-0.5375	-0.4370	-0.4874	-0.5820
2	YJL018W	1	-0.6588	-0.7523	-0.3578	-0.5134	-0.6273	-0.6684	-0.7242	-0.9112	-0.7409	-0.6929	-0.5236	-0.5339	-0.5167	-0.6146	-0.8351	-0.7298	-0.7242
